Date,Price,Open,High,Low,Vol.,Change %,SentimentSum
2020-03-23,53.17,51.43,54.12,49.63,64.39M,3.36%,0
2020-03-20,51.44,54.75,57.58,51.28,80.46M,-3.38%,0
2020-03-19,53.24,50.49,54.18,48.35,76.55M,5.01%,0
2020-03-18,50.70,50.02,52.48,45.17,87.43M,-6.66%,0
2020-03-17,54.32,50.23,55.22,47.75,83.36M,10.63%,0
2020-03-16,49.10,53.10,56.52,48.50,72.70M,-18.45%,0
2020-03-13,60.21,57.62,60.26,54.90,63.48M,11.34%,0
2020-03-12,54.08,56.37,59.03,53.95,81.65M,-12.24%,0
2020-03-11,61.62,63.86,64.15,60.64,50.21M,-5.59%,0
2020-03-10,65.27,64.14,65.27,61.50,58.06M,6.37%,0
2020-03-09,61.36,59.98,64.85,59.55,61.42M,-7.74%,0
2020-03-06,66.51,66.52,67.10,64.50,51.54M,-2.65%,0
2020-03-05,68.32,69.12,70.80,67.88,54.03M,-3.95%,0
2020-03-04,71.13,67.55,71.22,66.80,59.74M,7.01%,0
2020-03-03,66.47,69.67,70.27,65.62,65.28M,-3.82%,0
2020-03-02,69.11,69.22,69.40,65.25,89.07M,2.35%,0
2020-02-28,67.52,60.61,68.11,60.45,113.47M,6.92%,0
2020-02-27,63.15,63.73,66.75,62.22,90.64M,-5.62%,0
2020-02-26,66.91,65.52,68.86,65.50,74.97M,2.14%,0
2020-02-25,65.51,69.08,69.70,64.49,105.55M,-4.11%,0
2020-02-24,68.32,67.55,70.47,67.00,85.69M,-7.07%,0
2020-02-21,73.52,76.05,76.30,72.67,76.93M,-4.73%,0
2020-02-20,77.17,78.19,79.08,74.09,81.01M,-1.91%,0
2020-02-19,78.67,75.37,78.85,75.37,69.43M,6.11%,0
2020-02-18,74.14,71.41,74.33,71.22,62.19M,2.33%,0
2020-02-14,72.45,71.81,73.74,71.50,104.19M,7.03%,0
2020-02-13,67.69,67.55,68.37,67.28,52.80M,-0.66%,0.7003
2020-02-12,68.14,67.50,68.20,67.11,37.46M,1.75%,0
2020-02-11,66.97,66.83,68.12,66.21,63.86M,1.87%,0
2020-02-10,65.74,63.12,65.75,63.08,52.96M,4.52%,0
2020-02-07,62.90,63.16,63.38,62.64,18.98M,-1.04%,0
2020-02-06,63.56,63.03,63.56,62.22,21.83M,1.39%,0
2020-02-05,62.69,63.00,63.10,61.85,20.82M,1.47%,0
2020-02-04,61.78,61.51,61.98,61.01,27.15M,2.83%,-0.7096
2020-02-03,60.08,58.92,60.28,58.86,25.59M,1.64%,0
2020-01-31,59.11,60.99,61.11,58.69,37.04M,-3.81%,0
2020-01-30,61.45,60.40,61.59,59.85,29.05M,0.11%,0
2020-01-29,61.38,61.85,62.21,60.98,25.95M,-0.98%,0
2020-01-28,61.99,60.71,62.32,60.18,31.10M,3.23%,0
2020-01-27,60.05,59.56,60.56,58.06,47.05M,-4.10%,0
2020-01-24,62.62,64.38,64.88,62.08,37.35M,-0.95%,0
2020-01-23,63.22,62.93,63.30,62.04,24.45M,1.14%,0
2020-01-22,62.51,62.44,63.40,62.25,23.92M,0.86%,0
2020-01-21,61.98,61.95,62.32,61.64,21.79M,-0.55%,0
2020-01-17,62.32,62.42,62.50,61.84,25.38M,0.14%,0
2020-01-16,62.23,61.93,62.29,61.69,28.42M,1.37%,0
2020-01-15,61.39,61.95,62.17,61.13,26.31M,-0.70%,0
2020-01-14,61.82,62.56,62.82,61.69,35.96M,-1.86%,0
2020-01-13,62.99,61.91,63.25,61.69,32.03M,3.13%,0
2020-01-10,61.08,61.83,62.14,60.94,31.65M,0.53%,0
2020-01-09,60.76,60.96,61.48,60.21,25.54M,1.11%,0
2020-01-08,60.09,59.94,60.51,59.54,27.72M,0.18%,0
2020-01-07,59.98,59.55,60.44,59.10,31.92M,1.20%,0
2020-01-06,59.27,58.08,59.32,57.82,26.29M,0.42%,0
2020-01-03,59.02,58.77,59.46,58.52,20.58M,-1.60%,0
2020-01-02,59.98,59.69,59.98,59.18,23.77M,1.95%,0
2019-12-31,58.83,57.73,58.92,57.53,23.12M,1.29%,0
2019-12-30,58.08,59.00,59.05,57.77,25.82M,-1.93%,0
2019-12-27,59.22,59.95,60.09,58.95,25.48M,-0.97%,0
2019-12-26,59.80,59.69,60.08,59.50,18.32M,0.23%,0
2019-12-24,59.66,59.55,59.83,59.20,13.89M,-0.07%,0
2019-12-23,59.70,60.13,60.45,59.60,35.54M,-0.23%,0
2019-12-20,59.84,59.53,60.10,59.34,60.34M,1.65%,0
2019-12-19,58.87,57.73,59.00,57.67,45.31M,2.60%,0
2019-12-18,57.38,57.42,57.98,57.34,34.43M,0.54%,0
2019-12-17,57.07,56.48,57.30,56.38,32.33M,1.39%,0
2019-12-16,56.29,56.48,57.02,56.19,32.13M,0.52%,0
2019-12-13,56.00,56.05,57.24,55.45,45.50M,-0.04%,0
2019-12-12,56.02,54.05,56.20,53.95,40.61M,3.09%,0
2019-12-11,54.34,53.60,54.39,53.58,23.40M,1.59%,0
2019-12-10,53.49,53.34,54.02,52.81,25.67M,0.85%,0
2019-12-09,53.04,52.81,53.59,52.73,21.51M,0.00%,0
2019-12-06,53.04,52.88,53.37,52.78,23.24M,1.63%,0
2019-12-05,52.19,52.58,52.73,51.88,18.51M,-0.31%,0
2019-12-04,52.35,52.76,52.98,52.07,27.36M,0.85%,0
2019-12-03,51.91,50.47,51.95,50.09,47.41M,-0.76%,0
2019-12-02,52.31,54.12,54.25,52.16,37.39M,-3.47%,0
2019-11-29,54.19,54.25,54.53,53.95,14.16M,-0.68%,0
2019-11-27,54.56,54.67,55.01,54.30,21.64M,0.57%,0
2019-11-26,54.25,55.12,55.17,54.19,38.57M,-1.90%,0
2019-11-25,55.30,54.01,55.35,53.88,50.73M,4.89%,0
2019-11-22,52.72,52.77,53.24,52.48,22.41M,0.32%,0
2019-11-21,52.55,52.75,53.31,52.33,28.84M,-0.47%,0
2019-11-20,52.80,51.77,53.64,51.64,47.30M,1.54%,0
2019-11-19,52.00,52.76,52.99,51.41,41.54M,-2.02%,0
2019-11-18,53.07,50.97,53.34,50.94,57.53M,3.96%,0
2019-11-15,51.05,52.42,52.94,50.16,105.42M,-2.67%,0
2019-11-14,52.45,52.23,52.47,51.63,52.70M,0.59%,0
2019-11-13,52.14,52.09,52.37,51.48,30.24M,-0.50%,0
2019-11-12,52.40,52.43,52.97,52.08,28.38M,0.67%,0
2019-11-11,52.05,51.94,52.28,51.07,24.38M,0.19%,0
2019-11-08,51.95,51.91,52.26,51.54,18.94M,-0.27%,0
2019-11-07,52.09,52.78,52.92,51.63,28.03M,0.35%,0
2019-11-06,51.91,52.16,52.42,51.03,26.90M,-0.94%,0
2019-11-05,52.40,52.62,52.88,51.92,30.09M,-0.42%,0
2019-11-04,52.62,51.46,52.75,51.23,37.67M,3.89%,0
2019-11-01,50.65,49.90,50.97,49.65,28.36M,0.78%,0
2019-10-31,50.26,50.54,50.75,49.45,20.97M,-0.97%,0
2019-10-30,50.75,51.00,51.06,50.06,20.60M,0.04%,0
2019-10-29,50.73,51.56,51.62,50.53,21.12M,-1.88%,0
2019-10-28,51.70,51.58,52.23,51.28,33.08M,1.11%,0
2019-10-25,51.13,50.02,51.35,49.95,42.31M,3.88%,0
2019-10-24,49.22,49.19,49.55,48.84,23.90M,0.92%,0
2019-10-23,48.77,48.08,48.91,47.76,28.58M,-0.27%,0
2019-10-22,48.90,49.58,50.63,48.83,33.74M,-0.20%,0
2019-10-21,49.00,48.24,49.14,48.05,26.70M,2.90%,0
2019-10-18,47.62,48.58,48.91,46.88,30.76M,-1.96%,0
2019-10-17,48.57,49.00,49.45,48.02,26.43M,0.04%,0
2019-10-16,48.55,48.75,49.80,48.44,43.28M,-1.10%,0
2019-10-15,49.09,47.54,49.82,47.40,66.80M,5.28%,0
2019-10-14,46.63,46.41,46.84,46.10,21.03M,0.28%,0
2019-10-11,46.50,46.60,47.34,46.41,45.09M,1.62%,0
2019-10-10,45.76,45.16,46.27,45.10,32.75M,1.28%,0
2019-10-09,45.18,45.08,45.67,44.79,30.79M,1.96%,0
2019-10-08,44.31,45.16,45.16,44.12,44.93M,-3.84%,0
2019-10-07,46.08,46.15,47.09,46.06,48.83M,1.30%,0
2019-10-04,45.49,45.35,45.79,44.70,26.80M,0.35%,0
2019-10-03,45.33,43.30,45.39,43.00,46.27M,4.79%,0
2019-10-02,43.26,43.28,43.40,42.53,29.57M,-0.55%,0
2019-10-01,43.50,43.75,45.25,43.45,36.76M,-0.05%,0
2019-09-30,43.52,43.20,43.62,42.89,19.32M,1.35%,0
2019-09-27,42.94,43.91,44.42,42.33,36.60M,-3.16%,0
2019-09-26,44.34,44.46,44.55,43.82,23.78M,-0.49%,0
2019-09-25,44.56,43.13,44.76,42.68,31.31M,3.32%,0
2019-09-24,43.13,44.02,44.32,42.77,32.12M,-1.33%,0
2019-09-23,43.71,43.17,44.17,43.14,25.58M,1.25%,0
2019-09-20,43.17,44.23,44.46,43.07,35.73M,-2.40%,0
2019-09-19,44.23,45.05,45.24,44.13,25.63M,-1.69%,0
2019-09-18,44.99,45.20,45.35,44.12,26.40M,-0.62%,0
2019-09-17,45.27,45.12,45.31,44.65,22.85M,0.49%,0
2019-09-16,45.05,44.73,45.40,44.62,23.18M,-0.95%,0
2019-09-13,45.48,45.40,45.77,45.05,32.46M,-1.28%,0
2019-09-12,46.07,46.55,47.10,45.99,32.78M,-0.02%,0
2019-09-11,46.08,45.94,46.57,45.65,36.15M,0.61%,0
2019-09-10,45.80,44.80,46.06,44.70,35.28M,1.51%,0
2019-09-09,45.12,44.98,45.99,44.96,41.75M,1.03%,0
2019-09-06,44.66,44.70,45.27,44.28,37.70M,-0.62%,0
2019-09-05,44.94,43.22,45.00,43.20,69.65M,6.52%,0
2019-09-04,42.19,41.65,42.27,41.65,22.81M,2.80%,0
2019-09-03,41.04,41.15,41.48,40.81,29.65M,-2.01%,0
2019-08-30,41.88,42.22,42.72,41.70,29.09M,0.31%,0
2019-08-29,41.75,41.23,42.08,41.19,35.84M,3.60%,0
2019-08-28,40.30,40.15,40.84,39.75,25.58M,-0.37%,0
2019-08-27,40.45,41.75,41.77,40.16,29.15M,-2.20%,0
2019-08-26,41.36,41.40,41.65,40.98,31.86M,1.85%,0
2019-08-23,40.61,42.10,42.65,40.41,56.95M,-5.27%,0
2019-08-22,42.87,42.91,43.33,42.48,30.38M,0.14%,0
2019-08-21,42.81,42.63,43.36,42.41,42.79M,2.00%,0
2019-08-20,41.97,42.64,42.65,41.76,46.35M,-1.71%,0
2019-08-19,42.70,41.03,42.85,40.87,81.63M,7.04%,0
2019-08-16,39.89,39.84,40.38,39.22,101.54M,7.26%,0
2019-08-15,37.19,37.71,37.91,36.85,55.45M,-0.88%,0.6124
2019-08-14,37.52,38.13,38.24,37.08,41.99M,-3.82%,0
2019-08-13,39.01,37.85,39.48,37.46,36.05M,3.04%,0
2019-08-12,37.86,38.02,38.55,37.64,27.92M,-1.79%,0
2019-08-09,38.55,39.15,39.19,38.04,34.18M,-2.55%,0
2019-08-08,39.56,39.05,39.58,38.48,30.93M,2.83%,0
2019-08-07,38.47,37.48,38.59,37.30,37.26M,1.00%,0
2019-08-06,38.09,38.45,38.91,37.61,36.13M,1.03%,0
2019-08-05,37.70,38.45,38.46,37.23,58.92M,-6.45%,0
2019-08-02,40.30,40.30,40.99,39.82,42.83M,-2.26%,0
2019-08-01,41.23,42.28,43.20,40.71,42.12M,-2.25%,0
2019-07-31,42.18,43.55,43.55,41.76,35.94M,-3.83%,0
2019-07-30,43.86,43.24,43.98,43.09,19.78M,0.37%,0
2019-07-29,43.70,43.70,43.87,42.82,24.82M,-0.16%,0
2019-07-26,43.77,43.62,44.24,43.62,27.42M,0.99%,0
2019-07-25,43.34,44.25,44.38,43.11,39.27M,-2.96%,0
2019-07-24,44.66,44.35,44.72,43.59,36.62M,1.71%,0
2019-07-23,43.91,43.23,43.94,43.07,42.82M,2.52%,0
2019-07-22,42.83,42.33,42.96,42.25,31.59M,1.71%,0
2019-07-19,42.11,42.93,42.99,42.05,34.49M,-1.03%,0
2019-07-18,42.55,42.53,43.18,41.96,44.32M,0.28%,0
2019-07-17,42.43,41.79,42.50,41.49,34.82M,1.58%,0
2019-07-16,41.77,41.67,42.04,41.21,34.14M,-0.12%,0
2019-07-15,41.82,42.12,42.28,41.53,28.98M,-0.19%,0
2019-07-12,41.90,41.85,42.62,41.85,50.64M,0.79%,0
2019-07-11,41.57,40.75,41.98,40.38,68.26M,3.87%,0
2019-07-10,40.02,39.77,40.59,39.62,45.21M,1.75%,0
2019-07-09,39.33,38.88,39.61,38.75,34.29M,0.08%,0
2019-07-08,39.30,39.46,39.65,39.00,32.98M,-1.90%,0
2019-07-05,40.06,40.10,40.15,39.42,39.66M,-1.55%,0
2019-07-03,40.69,40.79,40.85,40.09,24.66M,0.32%,0
2019-07-02,40.56,41.38,41.59,40.42,40.02M,-2.36%,0
2019-07-01,41.54,43.14,43.49,41.16,71.15M,1.17%,0
2019-06-28,41.06,41.25,41.34,40.59,39.77M,0.61%,0
2019-06-27,40.81,40.68,41.00,40.31,44.54M,2.51%,0
2019-06-26,39.81,39.15,40.43,39.02,58.41M,5.12%,0
2019-06-25,37.87,38.22,38.97,37.84,31.19M,-0.76%,0
2019-06-24,38.16,38.16,38.46,37.68,28.29M,0.58%,0
2019-06-21,37.94,38.38,38.87,37.88,43.44M,-1.51%,0
2019-06-20,38.52,39.19,39.33,38.38,35.02M,0.63%,0
2019-06-19,38.28,38.58,38.69,38.02,33.16M,0.16%,0
2019-06-18,38.22,36.88,38.78,36.77,58.19M,5.41%,0
2019-06-17,36.26,36.14,36.63,35.91,27.60M,0.28%,0
2019-06-14,36.16,36.13,36.37,35.71,39.44M,-2.43%,0
2019-06-13,37.06,36.77,37.25,36.59,30.81M,1.40%,0
2019-06-12,36.55,37.25,37.31,36.40,35.89M,-3.02%,0
2019-06-11,37.69,37.71,38.09,37.29,38.39M,1.56%,0
2019-06-10,37.11,36.94,37.80,36.94,40.28M,2.01%,0
2019-06-07,36.38,36.01,36.72,35.81,34.89M,1.20%,0
2019-06-06,35.95,35.36,36.19,35.34,40.81M,1.78%,0
2019-06-05,35.32,36.49,36.55,34.95,51.16M,-1.20%,0
2019-06-04,35.75,34.09,35.80,33.87,64.18M,6.88%,0
2019-06-03,33.45,33.98,34.37,33.15,47.86M,-1.24%,0
2019-05-31,33.87,34.28,34.61,33.85,38.97M,-2.62%,0
2019-05-30,34.78,35.08,35.44,34.39,39.43M,-0.88%,0
2019-05-29,35.09,35.35,35.70,34.73,55.98M,-2.07%,0
2019-05-28,35.83,36.47,36.80,35.81,42.84M,-1.27%,0
2019-05-24,36.29,37.02,37.38,36.22,35.76M,-1.47%,0
2019-05-23,36.83,37.42,37.42,36.23,59.18M,-3.21%,0
2019-05-22,38.05,38.38,38.64,37.94,32.59M,-1.86%,0
2019-05-21,38.77,38.55,38.92,38.16,36.18M,2.19%,0
2019-05-20,37.94,38.14,38.69,37.69,57.21M,-3.04%,0
2019-05-17,39.13,39.62,40.93,38.73,102.21M,-2.30%,0.2666
2019-05-16,40.05,39.84,40.48,39.41,78.11M,0.38%,0
2019-05-15,39.90,39.95,40.26,39.35,50.23M,-1.51%,0
2019-05-14,40.51,40.01,40.87,39.62,52.49M,2.27%,0
2019-05-13,39.61,40.88,41.11,39.45,65.69M,-6.14%,0
2019-05-10,42.20,42.24,42.90,41.00,56.95M,-0.82%,0
2019-05-09,42.55,42.78,42.88,41.35,66.02M,-2.14%,0
2019-05-08,43.48,43.00,44.29,42.88,41.92M,0.46%,0
2019-05-07,43.28,44.48,44.48,42.79,55.52M,-3.74%,0
2019-05-06,44.96,43.88,45.09,43.50,42.22M,-1.73%,0
2019-05-03,45.75,45.88,45.98,45.13,33.68M,-0.11%,0
2019-05-02,45.80,45.22,46.22,44.78,39.47M,1.51%,0
2019-05-01,45.12,45.78,46.20,45.12,35.43M,-0.29%,0
