Date,Price,Open,High,Low,Vol.,Change %,SentimentSum
2020-04-22,48.81,46.93,48.93,45.91,213.37M,6.62%,0
2020-04-21,45.78,48.67,50.22,44.92,303.14M,-8.00%,0
2020-04-20,49.76,48.85,51.04,47.48,221.20M,-0.99%,0
2020-04-17,50.26,51.49,51.66,49.84,196.92M,1.17%,0
2020-04-16,49.68,47.80,50.63,47.11,309.87M,2.10%,0.128
2020-04-15,48.66,49.47,50.21,47.33,353.66M,2.81%,0
2020-04-14,47.33,46.60,49.46,46.16,458.65M,9.06%,0
2020-04-13,43.40,39.34,43.47,38.70,337.13M,13.61%,0
2020-04-09,38.20,37.47,38.35,37.14,204.75M,4.40%,0.0
2020-04-08,36.59,36.95,37.15,35.56,189.84M,0.63%,0
2020-04-07,36.36,36.33,37.67,35.49,268.80M,5.64%,0.3612
2020-04-06,34.42,34.08,34.73,33.20,223.53M,7.56%,0
2020-04-03,32.00,33.97,34.37,31.23,338.43M,5.61%,0
2020-04-02,30.30,32.07,32.95,29.76,297.88M,-5.61%,0.3612
2020-04-01,32.10,33.60,34.26,31.67,200.30M,-8.10%,0
2020-03-31,34.93,33.42,36.20,33.13,266.57M,4.33%,0
2020-03-30,33.48,34.02,34.44,32.75,179.97M,-2.36%,0
2020-03-27,34.29,33.67,35.05,32.94,215.66M,-2.61%,0
2020-03-26,35.21,36.49,37.33,34.15,261.33M,-2.06%,0
2020-03-25,35.95,36.35,37.13,34.07,318.34M,6.77%,0
2020-03-24,33.67,31.82,34.25,31.60,343.43M,16.30%,0
2020-03-23,28.95,28.91,29.47,27.37,246.82M,1.58%,0
2020-03-20,28.50,29.21,31.80,28.39,424.28M,-0.04%,-0.6808
2020-03-19,28.51,24.98,30.13,23.90,452.93M,18.40%,-0.0516
2020-03-18,24.08,25.93,26.99,23.37,356.79M,-16.04%,0.2732
2020-03-17,28.68,29.33,31.46,26.40,359.92M,-3.34%,0
2020-03-16,29.67,31.30,32.99,29.48,307.34M,-18.58%,0
2020-03-13,36.44,39.67,40.50,33.47,339.60M,-2.49%,0
2020-03-12,37.37,38.73,39.63,36.42,283.64M,-11.61%,0
2020-03-11,42.28,42.68,43.57,40.87,201.20M,-1.72%,0
2020-03-10,43.02,43.96,44.53,40.53,233.92M,6.14%,0
2020-03-09,40.53,40.36,44.20,40.33,256.11M,-13.58%,0
2020-03-06,46.90,46.00,47.13,45.62,189.94M,-2.90%,0
2020-03-05,48.30,48.25,49.72,47.87,162.79M,-3.34%,0
2020-03-04,49.97,50.93,51.10,48.32,225.73M,0.54%,0.3612
2020-03-03,49.70,53.67,53.80,47.74,386.76M,0.26%,0.296
2020-03-02,49.57,47.42,49.58,45.78,302.93M,11.32%,-0.4767
2020-02-28,44.53,41.98,46.03,40.77,368.46M,-1.63%,0
2020-02-27,45.27,48.67,49.32,44.60,364.16M,-12.81%,0.0
2020-02-26,51.92,52.17,54.22,51.74,212.31M,-2.64%,0
2020-02-25,53.33,56.60,57.11,52.47,259.36M,-4.07%,0.4404
2020-02-24,55.59,55.93,57.57,54.81,227.88M,-7.46%,0
2020-02-21,60.07,60.47,60.87,58.70,215.09M,0.18%,0
2020-02-20,59.96,60.80,60.80,57.33,264.52M,-1.96%,0
2020-02-19,61.16,61.57,62.99,60.07,381.34M,6.87%,0.18580000000000002
2020-02-18,57.23,56.11,57.33,55.49,250.48M,7.29%,-0.5630999999999999
2020-02-14,53.34,52.48,54.20,52.37,235.41M,-0.49%,-0.6037
2020-02-13,53.60,49.46,54.53,49.00,394.34M,4.79%,0.7003
2020-02-12,51.15,51.86,52.65,50.89,180.34M,-0.93%,0
2020-02-11,51.63,51.25,52.23,50.53,175.46M,0.41%,0
2020-02-10,51.42,53.33,54.67,50.16,370.34M,3.11%,-0.08579999999999999
2020-02-07,49.87,48.70,51.32,48.67,255.95M,-0.12%,0.7616
2020-02-06,49.93,46.66,53.06,45.80,598.21M,1.94%,0.7523
2020-02-05,48.98,54.88,56.40,46.94,726.36M,-17.18%,0.8765
2020-02-04,59.14,58.86,64.60,55.59,914.08M,13.73%,1.3119999999999998
2020-02-03,52.00,44.91,52.41,44.90,708.50M,19.90%,-0.4767
2020-01-31,43.37,42.67,43.53,42.17,235.79M,1.52%,-0.5762999999999999
2020-01-30,42.72,42.16,43.39,41.20,435.09M,10.30%,1.1230000000000002
2020-01-29,38.73,38.38,39.32,37.83,273.25M,2.49%,0
2020-01-28,37.79,37.90,38.45,37.21,176.83M,1.59%,0
2020-01-27,37.20,36.13,37.63,35.95,204.12M,-1.20%,0
2020-01-24,37.65,38.04,38.26,36.95,215.30M,-1.31%,0.5859
2020-01-23,38.15,37.62,38.80,37.04,294.77M,0.47%,0.34
2020-01-22,37.97,38.13,39.63,37.27,470.54M,4.08%,0
2020-01-21,36.48,35.35,36.57,35.23,267.05M,7.20%,0
2020-01-17,34.03,33.84,34.38,33.54,204.44M,-0.58%,-0.2263
2020-01-16,34.23,32.92,34.30,32.81,326.05M,-0.98%,0.34
2020-01-15,34.57,35.32,35.86,34.45,260.53M,-3.60%,0.06680000000000003
2020-01-14,35.86,36.28,36.49,34.99,435.92M,2.49%,0.8316
2020-01-13,34.99,32.90,35.04,32.80,399.52M,9.76%,0.296
2020-01-10,31.88,32.12,32.33,31.58,194.65M,-0.65%,0
2020-01-09,32.09,33.14,33.25,31.52,426.95M,-2.19%,0
2020-01-08,32.81,31.58,33.23,31.22,467.99M,4.92%,0
2020-01-07,31.27,30.76,31.44,30.22,273.14M,3.89%,-0.1779
2020-01-06,30.10,29.36,30.10,29.33,152.36M,1.93%,0.8924000000000001
2020-01-03,29.53,29.37,30.27,29.13,266.92M,2.96%,0.296
2020-01-02,28.68,28.30,28.71,28.11,143.38M,2.83%,0
2019-12-31,27.89,27.00,28.09,26.81,154.39M,0.87%,0
2019-12-30,27.65,28.59,28.60,27.28,189.02M,-3.62%,-0.6597
2019-12-27,28.69,29.00,29.02,28.41,149.35M,-0.14%,0.0
2019-12-26,28.73,28.53,28.90,28.42,159.72M,1.34%,0
2019-12-24,28.35,27.89,28.36,27.51,120.82M,1.43%,0
2019-12-23,27.95,27.45,28.13,27.33,199.99M,3.37%,0
2019-12-20,27.04,27.35,27.53,26.68,221.78M,0.37%,0
2019-12-19,26.94,26.49,27.12,26.43,271.80M,2.79%,-0.3612
2019-12-18,26.21,25.38,26.35,25.37,212.05M,3.72%,0
2019-12-17,25.27,25.27,25.70,25.06,127.56M,-0.63%,0
2019-12-16,25.43,24.17,25.57,24.17,273.31M,6.45%,0
2019-12-13,23.89,24.07,24.35,23.64,98.61M,-0.38%,0
2019-12-12,23.98,23.66,24.18,23.55,116.64M,2.00%,0
2019-12-11,23.51,23.46,23.81,23.41,103.79M,1.07%,0
2019-12-10,23.26,22.66,23.38,22.62,132.60M,2.74%,0
2019-12-09,22.64,22.44,22.96,22.34,135.60M,1.12%,0
2019-12-06,22.39,22.33,22.59,22.32,114.28M,1.68%,0.4763
2019-12-05,22.02,22.19,22.29,21.82,56.05M,-0.81%,0
2019-12-04,22.20,22.52,22.52,22.19,83.04M,-0.94%,-0.3736
2019-12-03,22.41,22.17,22.53,22.15,99.20M,0.40%,0
2019-12-02,22.32,21.96,22.43,21.91,91.23M,1.45%,0
2019-11-29,22.00,22.07,22.08,21.83,36.98M,-0.41%,0
2019-11-27,22.09,22.07,22.26,21.90,83.45M,0.73%,0
2019-11-26,21.93,22.35,22.37,21.81,119.34M,-2.19%,0
2019-11-25,22.42,22.95,22.97,22.30,185.19M,0.99%,0
2019-11-22,22.20,22.68,22.73,22.00,253.06M,-6.17%,0.5008999999999999
2019-11-21,23.66,23.63,24.06,23.60,91.65M,0.77%,0
2019-11-20,23.48,24.00,24.08,23.30,101.01M,-2.04%,0
2019-11-19,23.97,23.45,24.00,23.19,116.04M,2.74%,0.34
2019-11-18,23.33,23.53,23.54,23.07,66.13M,-0.64%,0.0772
2019-11-15,23.48,23.38,23.52,23.22,72.19M,0.82%,0.6486
2019-11-14,23.29,23.07,23.59,22.86,97.08M,0.95%,0.8481
2019-11-13,23.07,23.67,23.76,23.01,127.02M,-1.11%,0
2019-11-12,23.33,23.13,23.36,22.94,110.39M,1.39%,0.0
2019-11-11,23.01,22.93,23.28,22.80,149.91M,2.36%,0
2019-11-08,22.48,22.30,22.50,22.17,91.11M,0.49%,0
2019-11-07,22.37,21.94,22.77,21.87,217.01M,2.76%,0
2019-11-06,21.77,21.20,21.78,20.97,119.11M,2.93%,0
2019-11-05,21.15,21.31,21.57,21.07,104.15M,-0.05%,0
2019-11-04,21.16,20.99,21.46,20.62,131.81M,1.29%,0
2019-11-01,20.89,21.09,21.10,20.65,95.76M,-0.48%,0
2019-10-31,20.99,20.87,21.27,20.87,76.00M,-0.05%,0
2019-10-30,21.00,20.87,21.25,20.66,144.63M,-0.38%,0
2019-10-29,21.08,21.33,21.62,20.98,190.26M,-3.52%,0
2019-10-28,21.85,21.84,22.72,21.51,283.05M,-0.14%,0
2019-10-25,21.88,19.85,22.00,19.74,450.09M,9.51%,0.7184
2019-10-24,19.98,19.89,20.33,19.28,447.29M,17.67%,2.0641
2019-10-23,16.98,16.97,17.08,16.76,168.24M,-0.35%,0.101
2019-10-22,17.04,16.95,17.22,16.72,69.38M,0.83%,0
2019-10-21,16.90,17.22,17.30,16.68,76.62M,-1.34%,0
2019-10-18,17.13,17.38,17.52,17.01,86.31M,-1.89%,0
2019-10-17,17.46,17.50,17.65,17.34,71.69M,0.81%,0
2019-10-16,17.32,17.16,17.47,17.13,100.56M,0.76%,0
2019-10-15,17.19,17.18,17.33,16.94,97.19M,0.35%,0
2019-10-14,17.13,16.53,17.24,16.48,153.40M,3.63%,0
2019-10-11,16.53,16.48,16.74,16.45,127.32M,1.29%,0
2019-10-10,16.32,16.35,16.62,16.11,94.70M,0.12%,0
2019-10-09,16.30,16.09,16.49,16.04,104.03M,1.87%,0
2019-10-08,16.00,15.72,16.26,15.63,130.54M,0.95%,0
2019-10-07,15.85,15.32,15.90,15.24,121.30M,2.72%,-0.4767
2019-10-04,15.43,15.44,15.65,15.20,120.32M,-0.71%,0
2019-10-03,15.54,15.46,15.63,14.95,227.07M,-4.13%,0
2019-10-02,16.21,16.22,16.31,15.96,93.85M,-0.61%,0.5065999999999999
2019-10-01,16.31,16.10,16.40,15.94,92.94M,1.56%,0
2019-09-30,16.06,16.20,16.27,15.74,89.19M,-0.50%,0
2019-09-27,16.14,16.15,16.58,15.92,166.85M,-0.19%,0
2019-09-26,16.17,15.38,16.22,15.16,181.18M,6.03%,0
2019-09-25,15.25,14.97,15.27,14.56,141.66M,2.49%,0
2019-09-24,14.88,16.10,16.13,14.84,194.12M,-7.46%,0
2019-09-23,16.08,16.00,16.35,15.95,65.87M,0.25%,0
2019-09-20,16.04,16.43,16.46,15.88,97.59M,-2.43%,0
2019-09-19,16.44,16.40,16.53,16.32,73.25M,1.29%,0
2019-09-18,16.23,16.33,16.54,16.16,63.42M,-0.55%,0
2019-09-17,16.32,16.16,16.37,16.02,59.20M,0.80%,0
2019-09-16,16.19,16.40,16.50,16.08,70.92M,-0.98%,0
2019-09-13,16.35,16.46,16.56,16.32,79.70M,-0.24%,0
2019-09-12,16.39,16.51,16.90,16.29,128.72M,-0.49%,0
2019-09-11,16.47,15.83,16.54,15.73,150.64M,4.90%,0
2019-09-10,15.70,15.39,15.70,15.26,73.26M,1.62%,0
2019-09-09,15.45,15.33,15.58,15.28,72.04M,1.91%,0
2019-09-06,15.16,15.15,15.31,15.01,62.84M,-0.98%,0
2019-09-05,15.31,14.83,15.32,14.72,111.05M,4.08%,0
2019-09-04,14.71,15.13,15.23,14.61,86.53M,-1.93%,0
2019-09-03,15.00,14.94,15.26,14.88,80.41M,-0.27%,0
2019-08-30,15.04,15.28,15.50,14.95,139.92M,1.76%,-0.25
2019-08-29,14.78,14.60,14.89,14.53,77.75M,2.85%,0
2019-08-28,14.37,14.25,14.48,14.15,48.58M,0.70%,0
2019-08-27,14.27,14.38,14.59,14.14,81.31M,-0.42%,0
2019-08-26,14.33,14.24,14.33,14.10,75.82M,1.70%,0
2019-08-23,14.09,14.66,14.74,14.07,128.40M,-4.86%,0
2019-08-22,14.81,14.85,15.03,14.55,98.47M,0.61%,0.0
2019-08-21,14.72,14.80,14.88,14.51,117.00M,-2.26%,0.2023
2019-08-20,15.06,15.17,15.27,14.97,62.56M,-0.40%,0.0
2019-08-19,15.12,14.95,15.19,14.78,79.68M,3.14%,0
2019-08-16,14.66,14.44,14.82,14.40,78.11M,1.95%,0
2019-08-15,14.38,14.72,14.77,14.10,123.48M,-1.78%,0
2019-08-14,14.64,15.41,15.43,14.45,143.44M,-6.57%,0
2019-08-13,15.67,15.25,15.73,15.17,73.04M,2.62%,0
2019-08-12,15.27,15.53,15.72,15.25,69.96M,-2.55%,0
2019-08-09,15.67,15.74,15.93,15.59,58.47M,-1.38%,0
2019-08-08,15.89,15.63,15.99,15.51,79.12M,2.12%,0
2019-08-07,15.56,15.10,15.57,15.05,71.65M,1.17%,-0.6551
2019-08-06,15.38,15.46,15.50,15.05,83.46M,1.05%,0
2019-08-05,15.22,15.31,15.42,15.05,105.42M,-2.56%,0.0
2019-08-02,15.62,15.42,15.75,15.28,92.05M,0.19%,0
2019-08-01,15.59,16.18,16.30,15.45,123.89M,-3.23%,0
2019-07-31,16.11,16.20,16.45,15.78,137.67M,-0.25%,0
2019-07-30,16.15,15.53,16.22,15.48,121.64M,2.74%,0
2019-07-29,15.72,15.14,15.73,15.07,139.10M,3.42%,0
2019-07-26,15.20,15.13,15.35,14.82,150.42M,-0.33%,0
2019-07-25,15.25,15.57,15.63,15.04,336.27M,-13.65%,0.5336000000000001
2019-07-24,17.66,17.28,17.74,17.21,166.09M,1.85%,0
2019-07-23,17.34,17.11,17.37,16.97,75.35M,1.70%,0
2019-07-22,17.05,17.25,17.48,16.95,102.69M,-0.93%,0
2019-07-19,17.21,17.05,17.33,16.97,105.73M,1.83%,0
2019-07-18,16.90,17.00,17.05,16.79,71.47M,-0.53%,0
2019-07-17,16.99,17.04,17.22,16.89,146.47M,0.95%,0.34
2019-07-16,16.83,16.62,16.90,16.53,122.23M,-0.41%,0
2019-07-15,16.90,16.53,16.96,16.32,165.00M,3.43%,0
2019-07-12,16.34,15.98,16.36,15.98,138.01M,2.70%,0
2019-07-11,15.91,15.88,16.10,15.72,112.72M,-0.13%,0
2019-07-10,15.93,15.61,15.93,15.54,137.19M,3.85%,0
2019-07-09,15.34,15.26,15.40,15.15,92.86M,-0.13%,0
2019-07-08,15.36,15.42,15.48,15.24,88.21M,-1.16%,0
2019-07-05,15.54,15.64,15.70,15.39,105.99M,-0.77%,0
2019-07-03,15.66,15.96,16.10,15.63,213.02M,4.61%,1.1932
2019-07-02,14.97,15.26,15.28,14.81,138.89M,-1.12%,-0.1263
2019-07-01,15.14,15.35,15.54,15.09,123.57M,1.61%,0
2019-06-28,14.90,14.73,15.01,14.72,102.77M,0.27%,0.2023
2019-06-27,14.86,14.63,14.86,14.49,95.10M,1.64%,0
2019-06-26,14.62,14.69,15.15,14.54,127.61M,-0.20%,0
2019-06-25,14.65,14.96,15.02,14.63,92.73M,-1.74%,0
2019-06-24,14.91,14.88,15.06,14.73,86.26M,0.81%,0
2019-06-21,14.79,14.41,14.81,14.37,123.03M,1.02%,0
2019-06-20,14.64,14.87,15.13,14.42,177.95M,-3.05%,0
2019-06-19,15.10,15.01,15.18,14.74,98.63M,0.80%,0
2019-06-18,14.98,15.25,15.65,14.84,190.74M,-0.13%,0
2019-06-17,15.00,14.37,15.13,14.28,184.75M,4.68%,0
2019-06-14,14.33,14.08,14.44,14.03,111.50M,0.49%,0
2019-06-13,14.26,14.03,14.33,13.83,122.52M,2.22%,0
2019-06-12,13.95,14.86,14.89,13.93,227.96M,-3.59%,-0.07119999999999999
2019-06-11,14.47,14.61,14.73,14.23,174.80M,1.97%,0
2019-06-10,14.19,14.02,14.46,13.93,158.78M,4.11%,0
2019-06-07,13.63,13.67,14.06,13.57,240.05M,-0.73%,0
2019-06-06,13.73,13.63,14.07,13.45,303.63M,4.73%,0
2019-06-05,13.11,13.25,13.42,12.79,202.66M,1.55%,0
2019-06-04,12.91,12.07,12.93,11.97,207.11M,8.21%,0
2019-06-03,11.93,12.37,12.45,11.80,195.97M,-3.32%,0.4019
2019-05-31,12.34,12.34,12.66,12.27,156.10M,-1.67%,0
2019-05-30,12.55,12.58,12.82,12.47,118.90M,-0.87%,0
2019-05-29,12.66,12.47,12.83,12.34,179.53M,0.64%,0
2019-05-28,12.58,12.75,13.00,12.52,154.69M,-1.02%,0
2019-05-24,12.71,13.32,13.33,12.58,212.05M,-2.46%,-0.296
2019-05-23,13.03,12.96,13.30,12.41,398.21M,1.40%,0.3996
2019-05-22,12.85,13.27,13.60,12.79,280.28M,-6.00%,-0.4847
2019-05-21,13.67,13.18,13.83,13.07,270.06M,-0.15%,0.6546000000000001
2019-05-20,13.69,13.52,13.73,13.02,307.89M,-2.70%,-0.4019
2019-05-17,14.07,14.80,14.82,13.93,266.80M,-7.56%,0
2019-05-16,15.22,15.30,15.40,15.10,112.25M,-1.55%,0.1779
2019-05-15,15.46,15.29,15.50,15.02,109.44M,-0.19%,0
2019-05-14,15.49,15.29,15.63,15.20,108.79M,2.38%,0
2019-05-13,15.13,15.47,15.50,14.97,162.52M,-5.26%,0
2019-05-10,15.97,15.98,16.13,15.73,105.13M,-0.99%,0
2019-05-09,16.13,16.13,16.25,15.80,100.67M,-1.16%,0
2019-05-08,16.32,16.46,16.71,16.28,92.65M,-0.91%,-1.1000999999999999
2019-05-07,16.47,17.12,17.15,16.34,151.97M,-3.23%,0
2019-05-06,17.02,16.67,17.22,16.57,162.51M,0.12%,0
2019-05-03,17.00,16.26,17.11,16.23,355.60M,4.49%,0
2019-05-02,16.27,16.37,16.48,15.85,272.39M,4.29%,0.0
2019-05-01,15.60,15.92,16.00,15.43,160.57M,-1.95%,-1.1802
